date,ward,sub_county,ward_code,lat,lon,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean
4/2/2017,,Alego Usonga,,0.068763333,34.23034917,23,0.3,71,0.262,24.4
4/3/2017,,Alego Usonga,,0.068763333,34.23034917,23.3,0.6,73,0.228,24.9
4/4/2017,,Alego Usonga,,0.068763333,34.23034917,23.7,0.5,69,0.203,25.3
4/5/2017,,Alego Usonga,,0.068763333,34.23034917,23,1.5,73,0.195,25.1
4/6/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,6.5,77,0.2,24.8
4/7/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,7.8,84,0.305,24.3
4/8/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,11.4,83,0.338,23.5
4/9/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,1,74,0.323,23.9
4/10/2017,,Alego Usonga,,0.068763333,34.23034917,23.1,2.4,72,0.281,24.4
4/11/2017,,Alego Usonga,,0.068763333,34.23034917,23,0.1,74,0.258,24.9
4/12/2017,,Alego Usonga,,0.068763333,34.23034917,23.8,0.1,73,0.226,25.6
4/13/2017,,Alego Usonga,,0.068763333,34.23034917,24.2,0.2,66,0.195,25.8
4/14/2017,,Alego Usonga,,0.068763333,34.23034917,24,0,67,0.171,26
4/15/2017,,Alego Usonga,,0.068763333,34.23034917,23.6,2.1,72,0.154,25.9
4/16/2017,,Alego Usonga,,0.068763333,34.23034917,23,1.8,77,0.162,25.4
4/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,29.4,85,0.293,24
4/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,3.6,83,0.33,23.4
4/19/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,8,82,0.311,24
4/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,19.7,84,0.369,24.1
4/21/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,1,82,0.329,24.2
4/22/2017,,Alego Usonga,,0.068763333,34.23034917,22,15.2,85,0.359,24.2
4/23/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,7.4,82,0.348,24.1
4/24/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,16.1,86,0.376,23.4
4/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,2.2,83,0.336,23.4
4/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,6.6,82,0.336,23.9
4/27/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,10.7,81,0.369,24.2
4/28/2017,,Alego Usonga,,0.068763333,34.23034917,22,12.9,79,0.372,23.9
4/29/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,16.2,86,0.387,22.5
4/30/2017,,Alego Usonga,,0.068763333,34.23034917,21,8.4,86,0.399,22.6
5/1/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,6.7,85,0.403,22.3
5/2/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,3.2,81,0.389,22.7
5/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,8.6,82,0.382,23.1
5/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,5,80,0.374,23.4
5/5/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,17.3,86,0.409,23.1
5/6/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,7.4,86,0.409,23.1
5/7/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,16,87,0.414,23
5/8/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,14.5,86,0.406,23.2
5/9/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,0.6,79,0.378,23.4
5/10/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0.6,84,0.381,23.5
5/11/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,2.7,84,0.384,23.3
5/12/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,10.5,85,0.406,23.2
5/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,6.9,80,0.394,23.3
5/14/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,4.6,79,0.378,23.5
5/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,6.6,80,0.369,23.5
5/16/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,6.1,79,0.367,23.6
5/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,3.4,81,0.367,23.4
5/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,6,84,0.359,23.2
5/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,3,85,0.349,23.1
5/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,1.6,80,0.332,23.3
5/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0.8,80,0.315,23.4
5/22/2017,,Alego Usonga,,0.068763333,34.23034917,22,0.5,75,0.291,23.4
5/23/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,1.4,76,0.279,23.5
5/24/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0.6,80,0.261,23.3
5/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,0.4,79,0.25,23.3
5/26/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,0.5,75,0.241,23.4
5/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,7.5,78,0.269,23.2
5/28/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.3,73,0.27,22.8
5/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.4,74,0.25,22.9
5/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.9,77,0.241,22.9
5/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,2.6,78,0.239,23.5
6/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,8.7,80,0.268,23.5
6/2/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,3.2,81,0.295,23.1
6/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,3,82,0.301,23.3
6/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0.7,81,0.298,23.2
6/5/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.7,79,0.27,23.4
6/6/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,1,80,0.252,23.3
6/7/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,1.3,76,0.242,23.5
6/8/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,2.4,78,0.226,23.6
6/9/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,0.9,77,0.217,23.6
6/10/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,1,75,0.208,23.7
6/11/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,0.6,73,0.197,23.8
6/12/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,0,67,0.186,23.9
6/13/2017,,Alego Usonga,,0.068763333,34.23034917,22.7,1.1,73,0.174,24.3
6/14/2017,,Alego Usonga,,0.068763333,34.23034917,22,3.1,75,0.195,24
6/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,1.3,76,0.225,23.2
6/16/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,2.9,78,0.211,23.3
6/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,3.1,75,0.25,23.4
6/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,3.3,76,0.242,23.2
6/19/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,3.7,80,0.256,22.8
6/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,0.1,73,0.25,22.7
6/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0,69,0.224,23
6/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0.3,77,0.208,23.1
6/23/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.1,79,0.194,23.4
6/24/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,0.2,73,0.178,23.7
6/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,1,75,0.166,23.4
6/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,1.3,74,0.162,23.6
6/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.2,73,0.163,23.8
6/28/2017,,Alego Usonga,,0.068763333,34.23034917,21,8.2,81,0.176,23.5
6/29/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,0.3,79,0.211,22.7
6/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0.4,75,0.209,23.1
7/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.2,72,0.19,23.4
7/2/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,0.1,66,0.17,23.8
7/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,4,78,0.211,23.4
7/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.3,73,0.272,23.3
7/5/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,8.9,81,0.266,22.9
7/6/2017,,Alego Usonga,,0.068763333,34.23034917,21,2.5,80,0.269,23.1
7/7/2017,,Alego Usonga,,0.068763333,34.23034917,20.5,0.1,78,0.264,22.6
7/8/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,0.2,76,0.238,22.7
7/9/2017,,Alego Usonga,,0.068763333,34.23034917,21,0,74,0.216,23.1
7/10/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,0,66,0.193,22.8
7/11/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0,64,0.177,23.1
7/12/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,0,75,0.177,22.8
7/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0,68,0.161,22.9
7/14/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0,72,0.152,23.2
7/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0.2,76,0.149,23.4
7/16/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,2.2,77,0.151,23.2
7/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,1.4,74,0.151,23.2
7/18/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,0.2,69,0.148,23.8
7/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,2,74,0.152,23.6
7/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,1.1,74,0.147,23.4
7/21/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,0,67,0.143,23.8
7/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.1,71,0.145,23.7
7/23/2017,,Alego Usonga,,0.068763333,34.23034917,20.4,17.6,84,0.323,22.6
7/24/2017,,Alego Usonga,,0.068763333,34.23034917,20.3,3.2,83,0.285,22.4
7/25/2017,,Alego Usonga,,0.068763333,34.23034917,19.9,5.1,85,0.288,22
7/26/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,0.1,81,0.306,22.5
7/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0,75,0.273,22.5
7/28/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,4.7,76,0.268,22.6
7/29/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,2.5,80,0.308,22.5
7/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,6.7,75,0.315,22.5
7/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0.1,70,0.296,22.9
8/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,4.7,74,0.28,22.9
8/2/2017,,Alego Usonga,,0.068763333,34.23034917,19.6,0.4,82,0.32,21.3
8/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,0,66,0.287,22.2
8/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0.4,69,0.256,22.4
8/5/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.6,75,0.236,22.9
8/6/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,3.1,74,0.241,23
8/7/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,0.8,77,0.257,22.4
8/8/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,5.1,78,0.273,22.4
8/9/2017,,Alego Usonga,,0.068763333,34.23034917,21,2.5,77,0.281,22.8
8/10/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,3.9,77,0.282,22.4
8/11/2017,,Alego Usonga,,0.068763333,34.23034917,21,4.3,79,0.308,22.5
8/12/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,1.7,73,0.32,22.8
8/13/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,1,70,0.281,23.3
8/14/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,3.5,74,0.259,23.2
8/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,4,79,0.294,23.2
8/16/2017,,Alego Usonga,,0.068763333,34.23034917,21,9,80,0.361,23
8/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.3,74,0.31,23.4
8/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,2.2,77,0.291,23.1
8/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.5,76,0.266,23.3
8/20/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,0,69,0.234,23.5
8/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,1.1,72,0.215,23.4
8/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,2.7,74,0.237,23.5
8/23/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,6.4,78,0.261,23.2
8/24/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,1.6,78,0.254,22.9
8/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,6,76,0.264,23.4
8/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,6.3,84,0.305,22.9
8/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,3.6,81,0.358,23.1
8/28/2017,,Alego Usonga,,0.068763333,34.23034917,21,12.3,82,0.365,22.9
8/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,6,76,0.324,23
8/30/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,1.6,82,0.298,22.7
8/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,2.8,79,0.294,22.7
9/1/2017,,Alego Usonga,,0.068763333,34.23034917,20.5,3,83,0.315,22.4
9/2/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,10.1,80,0.342,22.5
9/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,8.8,80,0.345,22.7
9/4/2017,,Alego Usonga,,0.068763333,34.23034917,19.6,26,87,0.413,21.8
9/5/2017,,Alego Usonga,,0.068763333,34.23034917,20.3,7.9,83,0.392,22.1
9/6/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,5.4,79,0.384,22.5
9/7/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,1.5,76,0.374,22.7
9/8/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,1.5,74,0.354,22.5
9/9/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,4.2,77,0.341,22.9
9/10/2017,,Alego Usonga,,0.068763333,34.23034917,20.4,11.1,83,0.389,22.2
9/11/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,1.5,75,0.363,22.9
9/12/2017,,Alego Usonga,,0.068763333,34.23034917,22,2,74,0.343,23.2
9/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,4,82,0.336,22.7
9/14/2017,,Alego Usonga,,0.068763333,34.23034917,20.3,20.8,87,0.406,22.6
9/15/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,13,80,0.389,22.5
9/16/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,2.7,77,0.364,22.8
9/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,13.1,80,0.37,22.8
9/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,2.5,79,0.389,22.8
9/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,8.4,82,0.385,22.9
9/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,7.6,81,0.37,23.4
9/21/2017,,Alego Usonga,,0.068763333,34.23034917,22,0,74,0.345,23.3
9/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,2.3,79,0.32,23
9/23/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,2.2,72,0.307,23.3
9/24/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,3.1,74,0.316,23.2
9/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,4.1,78,0.334,23
9/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,5.2,81,0.333,23.2
9/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,1.5,83,0.306,23.1
9/28/2017,,Alego Usonga,,0.068763333,34.23034917,22,6.4,82,0.332,23.3
9/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,12,81,0.376,23.5
9/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,8.6,83,0.388,23.2
10/1/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,3.5,75,0.369,23.1
10/2/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,0.3,73,0.344,23.4
10/3/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,0.8,72,0.316,23.5
10/4/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,0,64,0.294,23.4
10/5/2017,,Alego Usonga,,0.068763333,34.23034917,22,2.1,78,0.279,23.5
10/6/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,1.7,75,0.271,23.5
10/7/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,2.7,75,0.253,24.3
10/8/2017,,Alego Usonga,,0.068763333,34.23034917,23,1.1,67,0.241,24.2
10/9/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,2.2,70,0.248,24.3
10/10/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,20,84,0.377,23.5
10/11/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,8.2,85,0.394,22.9
10/12/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,13.4,84,0.401,22.4
10/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,8.6,78,0.387,23.1
10/14/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,12.4,77,0.397,22.9
10/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,9.4,80,0.401,23.1
10/16/2017,,Alego Usonga,,0.068763333,34.23034917,22,0,79,0.378,23.4
10/17/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,2.6,78,0.357,23.7
10/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,5.4,82,0.366,23.4
10/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,14,86,0.403,22.7
10/20/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,4,84,0.394,22.1
10/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,5,82,0.397,22.6
10/22/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0.6,78,0.385,23
10/23/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,3,75,0.358,23.1
10/24/2017,,Alego Usonga,,0.068763333,34.23034917,22,8.4,77,0.38,23.4
10/25/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,5.9,80,0.362,23.4
10/26/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,6.7,85,0.381,22.9
10/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0.2,79,0.37,23.2
10/28/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,1.4,81,0.353,23.2
10/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,4.2,83,0.367,23.2
10/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,3.7,78,0.337,23.5
10/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,3.9,77,0.349,23.5
11/1/2017,,Alego Usonga,,0.068763333,34.23034917,22,0.2,74,0.335,23.3
11/2/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,0.7,76,0.315,23.6
11/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,6.5,79,0.319,23.6
11/4/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,17.1,86,0.397,22.5
11/5/2017,,Alego Usonga,,0.068763333,34.23034917,19.3,36.2,89,0.427,21.5
11/6/2017,,Alego Usonga,,0.068763333,34.23034917,20.3,15.3,86,0.42,22.2
11/7/2017,,Alego Usonga,,0.068763333,34.23034917,19.9,5.8,88,0.418,21.9
11/8/2017,,Alego Usonga,,0.068763333,34.23034917,20.4,3,84,0.393,22.1
11/9/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,5.4,85,0.403,22.3
11/10/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,9.2,83,0.402,22.5
11/11/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,2.8,83,0.394,22.4
11/12/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,8.7,83,0.396,22.5
11/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.1,13.4,84,0.398,22.7
11/14/2017,,Alego Usonga,,0.068763333,34.23034917,20.9,0.9,83,0.387,22.6
11/15/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0,73,0.362,22.6
11/16/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0,76,0.338,23
11/17/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,3.8,81,0.335,23.1
11/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0.1,80,0.333,22.9
11/19/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,3.3,74,0.316,23
11/20/2017,,Alego Usonga,,0.068763333,34.23034917,21.5,0,68,0.291,22.8
11/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,0.5,73,0.27,22.8
11/22/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,2,74,0.263,23.3
11/23/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,3.4,79,0.282,23.2
11/24/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,8.6,84,0.332,22.5
11/25/2017,,Alego Usonga,,0.068763333,34.23034917,20.6,8.9,83,0.364,22.3
11/26/2017,,Alego Usonga,,0.068763333,34.23034917,20.7,5.2,80,0.372,22.1
11/27/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,0,78,0.351,22.2
11/28/2017,,Alego Usonga,,0.068763333,34.23034917,21,2.9,76,0.326,22.3
11/29/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,0.7,78,0.318,22.7
11/30/2017,,Alego Usonga,,0.068763333,34.23034917,21.2,5.4,80,0.327,22.6
12/1/2017,,Alego Usonga,,0.068763333,34.23034917,20.8,5.1,85,0.341,22.6
12/2/2017,,Alego Usonga,,0.068763333,34.23034917,21.4,6.1,81,0.355,22.8
12/3/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,3.3,80,0.345,23.2
12/4/2017,,Alego Usonga,,0.068763333,34.23034917,21.7,0.2,75,0.325,22.8
12/5/2017,,Alego Usonga,,0.068763333,34.23034917,21.8,0,74,0.311,22.7
12/6/2017,,Alego Usonga,,0.068763333,34.23034917,22,3.2,78,0.334,23.2
12/7/2017,,Alego Usonga,,0.068763333,34.23034917,22.1,3.5,80,0.347,23.2
12/8/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,1,80,0.357,23.2
12/9/2017,,Alego Usonga,,0.068763333,34.23034917,22,13.5,82,0.373,23.1
12/10/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,4.9,82,0.375,23
12/11/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0,77,0.339,22.9
12/12/2017,,Alego Usonga,,0.068763333,34.23034917,22,3.1,73,0.331,22.9
12/13/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,0,67,0.304,22.4
12/14/2017,,Alego Usonga,,0.068763333,34.23034917,22.6,0.7,72,0.284,23.3
12/15/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,0,72,0.275,23.2
12/16/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,1.5,75,0.267,23.8
12/17/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,0,74,0.273,23.5
12/18/2017,,Alego Usonga,,0.068763333,34.23034917,21.9,1.9,76,0.255,23.4
12/19/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,0,70,0.232,23.1
12/20/2017,,Alego Usonga,,0.068763333,34.23034917,22.5,0.1,62,0.213,23.1
12/21/2017,,Alego Usonga,,0.068763333,34.23034917,21.6,0.3,71,0.2,22.9
12/22/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,0.1,67,0.193,23.3
12/23/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,0.9,58,0.186,23
12/24/2017,,Alego Usonga,,0.068763333,34.23034917,23.7,0,52,0.169,23.6
12/25/2017,,Alego Usonga,,0.068763333,34.23034917,22.4,1.8,68,0.176,23.5
12/26/2017,,Alego Usonga,,0.068763333,34.23034917,22.7,0,68,0.191,23.5
12/27/2017,,Alego Usonga,,0.068763333,34.23034917,22.3,0.2,73,0.174,23.6
12/28/2017,,Alego Usonga,,0.068763333,34.23034917,22.7,0,71,0.161,23.9
12/29/2017,,Alego Usonga,,0.068763333,34.23034917,22.8,0,72,0.152,24.4
12/30/2017,,Alego Usonga,,0.068763333,34.23034917,22.2,1.2,78,0.145,24.1
12/31/2017,,Alego Usonga,,0.068763333,34.23034917,21.3,4.2,83,0.171,23.6
1/1/2018,,Alego Usonga,,0.068763333,34.23034917,20.5,9.2,85,0.285,22.7
1/2/2018,,Alego Usonga,,0.068763333,34.23034917,20.8,0.8,79,0.27,22.3
1/3/2018,,Alego Usonga,,0.068763333,34.23034917,21.9,4.1,74,0.284,22.8
1/4/2018,,Alego Usonga,,0.068763333,34.23034917,20.8,3.5,81,0.323,22.4
1/5/2018,,Alego Usonga,,0.068763333,34.23034917,20.7,2.1,80,0.317,22.1
1/6/2018,,Alego Usonga,,0.068763333,34.23034917,22.1,0.1,70,0.288,22.8
1/7/2018,,Alego Usonga,,0.068763333,34.23034917,21.3,0,67,0.255,22.3
1/8/2018,,Alego Usonga,,0.068763333,34.23034917,21.6,0,65,0.228,22.4
1/9/2018,,Alego Usonga,,0.068763333,34.23034917,21.4,0,63,0.204,22.6
1/10/2018,,Alego Usonga,,0.068763333,34.23034917,21.7,0,70,0.185,22.9
1/11/2018,,Alego Usonga,,0.068763333,34.23034917,22.5,1.7,66,0.177,23.5
1/12/2018,,Alego Usonga,,0.068763333,34.23034917,22.3,0,72,0.209,23.4
1/13/2018,,Alego Usonga,,0.068763333,34.23034917,21,7.2,83,0.283,22.9
1/14/2018,,Alego Usonga,,0.068763333,34.23034917,21.6,0.5,79,0.301,22.9
1/15/2018,,Alego Usonga,,0.068763333,34.23034917,21.3,1.4,83,0.285,22.8
1/16/2018,,Alego Usonga,,0.068763333,34.23034917,21.1,5.6,82,0.28,22.6
1/17/2018,,Alego Usonga,,0.068763333,34.23034917,22,0,73,0.265,22.7
1/18/2018,,Alego Usonga,,0.068763333,34.23034917,21.4,0.6,76,0.239,22.7
1/19/2018,,Alego Usonga,,0.068763333,34.23034917,21.7,0,76,0.227,22.8
1/20/2018,,Alego Usonga,,0.068763333,34.23034917,21.6,2.8,76,0.236,23
1/21/2018,,Alego Usonga,,0.068763333,34.23034917,21.8,0.5,72,0.249,23
1/22/2018,,Alego Usonga,,0.068763333,34.23034917,22,0,69,0.23,22.9
1/23/2018,,Alego Usonga,,0.068763333,34.23034917,21.7,0,76,0.206,23
1/24/2018,,Alego Usonga,,0.068763333,34.23034917,21.5,1.5,78,0.209,23.1
1/25/2018,,Alego Usonga,,0.068763333,34.23034917,20.5,5.4,83,0.265,22.4
1/26/2018,,Alego Usonga,,0.068763333,34.23034917,20.6,1.4,81,0.304,21.9
1/27/2018,,Alego Usonga,,0.068763333,34.23034917,22,0,71,0.267,22.8
