pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Soil_Texture,Rainfall_mm,Temperature_C,Market_Price_KES,Farm_Size_ha,Irrigation,Input_Budget_KES,Farmer_Profile,Sub_County,Season,Humidity_pct,market_signal,Recommended_Crop
6.430463,0.122448,9.706346,112.748463,1.600138,Sandy,702.0,21.0,7997.9,1.9225766382400309,0,13931.922276553683,Mixed,Ugunja,short_rains,82.0,fair,Beans
6.326263,0.100793,8.79414,104.171744,2.028857,Loamy,900.0,20.7,8399.87,1.8473430130738595,0,13430.28301932767,Mixed,Ugunja,short_rains,84.0,fair,Beans
6.035588,0.116084,12.628341,106.595537,1.471342,Clayey,1503.0,20.1,9020.06,2.406797917725776,0,15872.330399691997,Mixed,Ugunja,short_rains,89.0,good,Beans
6.311584,0.118737,12.582267,85.869845,1.496848,Loamy,513.0,19.8,8056.41,0.6162683502811962,0,7383.71237115053,Subsistence,Ugunja,short_rains,87.0,fair,Beans
6.215485,0.120671,10.571394,108.383993,1.460959,Clayey,612.0,19.6,8314.35,1.1635932570613894,0,10015.735076455652,Mixed,Ugunja,short_rains,89.0,fair,Beans
5.983917,0.127374,11.759654,100.812823,1.403301,Clayey,936.0,19.8,7984.02,0.9664633293987928,0,9119.380288170309,Mixed,Ugunja,short_rains,90.0,fair,Beans
6.194955,0.109792,11.735847,98.728171,1.565709,Loamy,1062.0,19.7,8276.22,0.8027562429762574,0,5796.687063365985,Subsistence,Ugunja,short_rains,90.0,fair,Beans
6.074001,0.099317,9.642599,103.465707,1.444859,Sandy,387.0,19.7,8325.16,5.220415071550035,1,27596.012235103422,Commercial,Ugunja,short_rains,88.0,fair,Beans
5.980861,0.107301,8.769804,77.580358,1.742779,Sandy,405.0,20.5,8347.35,1.1684196792851946,0,8407.293917610574,Subsistence,Ugunja,short_rains,83.0,fair,Beans
5.846546,0.112309,10.012523,107.494445,1.770153,Loamy,657.0,20.2,8078.68,2.5399909463761148,0,14735.58115811754,Mixed,Ugunja,short_rains,87.0,fair,Beans
6.191065,0.117865,11.146968,115.168747,1.565712,Sandy,702.0,20.5,8153.75,2.2636131084245235,0,13522.163419674956,Mixed,Ugunja,short_rains,84.0,fair,Beans
5.787095,0.134277,11.329271,96.630621,1.815641,Loamy,72.0,20.8,8415.58,0.7416300314936656,1,9855.21333574546,Mixed,Ugunja,short_rains,84.0,fair,Millet
6.14299,0.099888,7.621106,87.061747,1.911634,Sandy,927.0,20.6,8307.17,1.1935472605937183,0,8691.407291583913,Subsistence,Ugunja,short_rains,86.0,fair,Beans
5.791744,0.123828,10.5761,94.423028,1.627984,Sandy,531.0,20.9,8455.63,1.6182435344743489,0,8238.22881413055,Mixed,Ugunja,short_rains,85.0,fair,Millet
5.91033,0.107814,10.689878,86.878653,1.642259,Loamy,36.0,21.3,8046.87,1.9263800993909568,1,14476.133296466276,Progressive,Ugunja,short_rains,77.0,fair,Beans
6.280925,0.130892,8.748093,110.291778,1.886611,Loamy,18.0,21.3,8004.73,1.8625850933468395,1,13507.687019596991,Progressive,Ugunja,short_rains,74.0,fair,Beans
6.150916,0.10547,12.41086,89.002986,1.80053,Loamy,252.0,21.2,7873.24,3.9025623494330506,1,22953.781176647608,Commercial,Ugunja,short_rains,78.0,fair,Beans
5.89711,0.14734,10.114085,108.083435,1.48668,Sandy,0.0,21.7,8527.41,2.517861727672549,1,15162.574551213966,Progressive,Ugunja,short_rains,68.0,fair,Beans
6.209892,0.10202,15.533866,86.879341,1.763924,Loamy,54.0,21.3,8242.24,2.206936762533298,1,15801.679329086262,Progressive,Ugunja,short_rains,74.0,fair,Beans
5.578896,0.14225,11.364075,110.57857,1.629059,Sandy,270.0,21.7,7937.5,2.5948042775928526,1,15875.002642103991,Progressive,Ugunja,short_rains,73.0,fair,Millet
6.037588,0.150288,10.064328,98.98361,1.176297,Loamy,495.0,21.3,8274.18,3.1691017167826936,0,15500.177305502562,Mixed,Ugunja,short_rains,77.0,fair,Beans
6.178865,0.134248,11.18255,125.194678,1.316735,Sandy,639.0,20.9,8039.54,1.1343161891157658,0,8550.831418991685,Subsistence,Ugunja,short_rains,78.0,fair,Beans
6.186612,0.108459,10.046841,83.737371,1.760524,Clayey,171.0,21.2,8107.28,0.6897980526257935,1,6798.765459478756,Mixed,Ugunja,short_rains,81.0,fair,Beans
6.030083,0.12481,10.271967,95.495814,1.544713,Sandy,62.99999999999999,21.1,8429.44,1.144019291507644,1,10000.922882428653,Mixed,Ugunja,short_rains,81.0,fair,Beans
6.079268,0.122633,11.199431,99.492168,1.332143,Loamy,594.0,20.2,8380.21,0.7677510365276801,0,7550.916509232109,Subsistence,Ugunja,short_rains,88.0,fair,Beans
6.223874,0.123826,10.507819,95.11294,1.365008,Loamy,648.0,20.2,8272.55,0.9406840543926211,0,6503.1904572919775,Subsistence,Ugunja,short_rains,87.0,fair,Beans
5.930211,0.138052,10.585059,92.412825,1.642218,Loamy,459.0,20.3,8039.37,1.651859240638801,0,11498.531427132586,Mixed,Ugunja,short_rains,85.0,fair,Beans
5.906708,0.12063,9.332464,95.930117,1.696282,Sandy,45.0,20.6,8050.99,1.176103702878632,1,9280.668709758187,Mixed,Ugunja,short_rains,83.0,fair,Beans
6.435971,0.132159,10.1663,116.486604,1.917937,Sandy,495.0,20.4,8243.31,2.1967917612092247,0,12260.85331917902,Mixed,Ugunja,short_rains,86.0,fair,Beans
6.084581,0.117809,10.677444,108.426878,1.673611,Sandy,9.0,20.8,7938.9,1.8365250071302863,1,12420.69439661333,Progressive,Ugunja,short_rains,80.0,fair,Beans
6.011266,0.152591,9.967068,99.802229,1.312022,Loamy,9.0,21.3,8042.62,1.8958510598950664,1,14682.269645930564,Progressive,Ugunja,short_rains,75.0,fair,Beans
5.853424,0.132856,11.53401,103.100676,1.827495,Loamy,0.0,21.5,7879.08,0.8123869722789892,1,9633.646465332651,Mixed,Ugunja,short_rains,72.0,fair,Beans
5.995639,0.131104,11.125615,99.627436,1.99263,Sandy,0.0,22.1,7928.71,0.9936721409022388,1,9577.339064987122,Mixed,Ugunja,short_rains,71.0,fair,Beans
5.909167,0.105175,13.020234,89.756233,1.828444,Loamy,180.0,21.9,8347.19,0.580894525518198,1,5824.304739952204,Mixed,Ugunja,short_rains,75.0,fair,Beans
5.945654,0.1257,11.319974,111.223362,1.624437,Sandy,0.0,21.5,8453.23,2.107242407423324,1,14741.931098829493,Progressive,Ugunja,short_rains,78.0,fair,Beans
6.09801,0.117154,9.950413,110.205807,1.917501,Loamy,162.0,21.1,8438.99,4.261066705889675,1,22431.572266050247,Commercial,Ugunja,short_rains,80.0,fair,Beans
5.864179,0.128952,12.955225,111.327372,1.552392,Sandy,27.0,21.7,7906.14,1.7211247301554042,1,11681.96744670634,Mixed,Ugunja,short_rains,76.0,fair,Beans
5.903698,0.124614,9.840864,96.000434,1.716571,Loamy,45.0,21.5,8391.81,1.802548230075528,1,14284.824958786585,Progressive,Ugunja,short_rains,79.0,fair,Beans
5.811358,0.115709,9.729761,124.22041,1.372052,Loamy,9.0,22.2,8296.18,1.1895455651418732,1,9938.506620727285,Mixed,Ugunja,short_rains,74.0,fair,Beans
6.134915,0.122637,11.754057,100.974346,1.560826,Loamy,135.0,21.8,8417.04,1.4012802176026222,1,11933.336666323634,Mixed,Ugunja,short_rains,80.0,fair,Beans
6.327811,0.077292,10.10437,119.219393,1.397218,Loamy,117.0,21.6,8526.26,3.042931276991447,1,17656.017533152288,Progressive,Ugunja,short_rains,79.0,fair,Beans
6.084705,0.157083,8.65955,97.574887,1.758472,Loamy,144.0,21.4,7976.62,1.644095789376352,1,13944.824515253167,Progressive,Ugunja,short_rains,80.0,fair,Beans
6.037191,0.129881,9.426231,101.846825,1.715056,Clayey,9.0,21.9,8012.77,2.186794056830464,1,15798.548179692125,Progressive,Ugunja,short_rains,76.0,fair,Beans
6.110817,0.080184,12.327499,105.337013,1.463622,Loamy,0.0,22.0,7977.28,3.084604098591832,1,20140.708640562472,Commercial,Ugunja,short_rains,76.0,fair,Beans
5.982082,0.130597,6.534042,95.153986,1.429963,Loamy,0.0,22.3,7945.14,2.779394651191087,1,19077.553807764954,Progressive,Ugunja,short_rains,74.0,fair,Beans
6.249569,0.111427,11.658407,102.238684,1.583208,Loamy,333.0,21.7,8036.38,1.5949028084805883,1,10891.632934931557,Mixed,Ugunja,short_rains,81.0,fair,Beans
5.730718,0.128528,11.295502,103.535923,1.485054,Clayey,0.0,22.4,8333.79,1.6570353057038183,1,15315.090748707653,Progressive,Ugunja,short_rains,76.0,fair,Millet
5.467803,0.115597,11.314677,105.621208,1.898139,Loamy,432.0,22.1,8163.44,1.2828869648579018,0,6610.0150803605975,Mixed,Ugunja,short_rains,81.0,fair,Millet
6.139232,0.145416,11.744773,95.46647,1.798661,Clayey,756.0,22.1,8397.97,2.0328569316980527,0,12014.646750552103,Mixed,Ugunja,short_rains,81.0,fair,Beans
5.994731,0.100364,13.07571,116.268658,1.395974,Loamy,162.0,22.1,7967.71,1.2649997967279052,1,10768.44898183942,Mixed,Ugunja,short_rains,78.0,fair,Beans
6.020761,0.132386,10.157592,100.065712,1.645122,Clayey,0.0,22.3,8177.04,1.881477810836538,1,11790.45723421502,Mixed,Ugunja,short_rains,73.0,fair,Beans
5.77522,0.139566,10.882701,87.651572,1.668949,Loamy,171.0,22.0,8159.82,2.690995417288115,1,16672.60029065218,Progressive,Ugunja,short_rains,78.0,fair,Millet
5.942976,0.106657,11.46034,84.942432,1.495875,Sandy,306.0,21.7,8445.96,0.6526066529163913,1,9860.5614094143,Mixed,Ugunja,dry,84.0,fair,Beans
6.36206,0.141679,10.553166,109.028989,1.136479,Loamy,1341.0,21.2,8165.72,0.5969699663264941,0,6841.847237575585,Subsistence,Ugunja,dry,83.0,fair,Beans
5.975189,0.119492,10.737055,122.710586,1.765591,Loamy,207.0,21.0,8462.19,1.5323109582437848,1,10489.182878328234,Mixed,Ugunja,dry,85.0,fair,Beans
6.205882,0.135702,14.591455,88.170683,1.274079,Clayey,1188.0,20.6,8082.98,2.220648883512592,0,13114.778927877238,Mixed,Ugunja,dry,88.0,fair,Beans
5.946408,0.085092,9.745966,110.420757,1.750864,Clayey,1107.0,20.7,7939.31,1.8206230507046348,0,12936.343384196303,Mixed,Ugunja,dry,85.0,fair,Beans
6.093422,0.106529,12.289307,101.125633,1.61762,Loamy,126.0,20.9,8105.31,0.8355424416178173,1,8531.864813352324,Mixed,Ugunja,dry,83.0,fair,Beans
6.054801,0.126907,6.942801,94.882736,1.351205,Clayey,0.0,21.8,8160.59,2.503897919003738,1,16030.953156020132,Progressive,Ugunja,dry,79.0,fair,Beans
6.103875,0.113034,8.741129,101.89525,1.773156,Clayey,630.0,21.1,7904.81,4.230460894372971,0,22501.396564369643,Commercial,Ugunja,dry,86.0,fair,Beans
6.098682,0.118841,6.440339,108.13055,1.781735,Loamy,342.0,21.8,8002.75,0.9982858293662442,1,11107.590693955695,Mixed,Ugunja,dry,82.0,fair,Beans
6.217087,0.126366,9.287549,110.94285,1.32304,Loamy,99.0,22.0,8021.29,1.075718087606253,1,11283.523564359306,Mixed,Ugunja,dry,80.0,fair,Beans
6.047114,0.088871,12.286097,99.24538,1.600939,Sandy,1323.0,20.9,8176.33,1.5893479790212777,0,10435.100433343963,Mixed,Ugunja,dry,86.0,fair,Beans
5.890162,0.12608,8.785086,112.706665,1.608955,Loamy,819.0,20.7,7874.62,1.4690363460037914,0,8361.407439562669,Mixed,Ugunja,dry,83.0,fair,Beans
5.572985,0.133736,9.831164,103.829165,1.345066,Sandy,360.0,20.8,8146.9,2.931753229080767,1,18618.52496325069,Progressive,Ugunja,dry,77.0,fair,Millet
5.991156,0.119677,7.914101,113.118132,1.416015,Loamy,117.0,20.0,8346.36,1.8175091164833708,1,11804.301452338384,Mixed,Ugunja,dry,82.0,fair,Beans
5.873983,0.109448,13.95573,87.081369,1.654362,Loamy,1287.0,19.2,8179.84,1.3476581367133638,0,9681.139075567591,Mixed,Ugunja,dry,87.0,fair,Beans
6.281438,0.146319,14.467024,110.19439,1.658795,Loamy,1017.0,19.8,8028.17,1.1541446504125243,0,8020.547475203881,Subsistence,Ugunja,dry,85.0,fair,Beans
6.159713,0.132431,9.323078,101.055029,1.635257,Loamy,27.0,20.9,8325.23,0.7086883800902681,1,8732.972423256486,Mixed,Ugunja,dry,79.0,fair,Beans
5.762257,0.138124,9.809083,102.096244,1.51819,Loamy,0.0,22.1,8076.46,3.1967772984938034,1,20899.169198279225,Commercial,Ugunja,dry,76.0,fair,Millet
6.02693,0.150857,16.710492,105.4287,1.804247,Loamy,27.0,21.9,7907.36,2.173579424236621,1,15445.536029605177,Progressive,Ugunja,dry,77.0,fair,Beans
5.917234,0.125912,10.309212,107.16891,1.647316,Sandy,62.99999999999999,21.3,8286.53,1.496229018750467,1,13572.453902766249,Progressive,Ugunja,dry,80.0,fair,Beans
6.163644,0.084268,12.46313,91.181171,1.720719,Loamy,297.0,21.5,8397.39,1.6595446764746988,1,12050.839049041431,Progressive,Ugunja,dry,79.0,fair,Beans
6.142592,0.11489,12.145219,99.743636,1.766023,Sandy,837.0000000000001,20.6,8016.26,1.482923828354692,0,10782.439477684971,Mixed,Ugunja,dry,86.0,fair,Beans
5.887627,0.128333,11.135033,91.197113,1.429367,Loamy,1557.0,20.1,8527.94,0.6262016647115325,0,5516.211841438808,Subsistence,Ugunja,dry,86.0,fair,Beans
5.896946,0.129599,10.934569,109.952796,1.899079,Sandy,639.0,20.3,7917.16,0.7489843861750334,0,7055.631598628221,Subsistence,Ugunja,dry,84.0,fair,Beans
6.138936,0.119131,9.463163,90.943927,1.632204,Loamy,495.0,20.5,8335.99,1.4102846725894325,0,10713.7019044502,Mixed,Ugunja,dry,83.0,fair,Beans
6.32595,0.099558,12.96976,117.794065,1.279293,Loamy,252.0,21.0,8325.02,1.3979133903990044,1,9509.758826658555,Mixed,Ugunja,dry,80.0,fair,Beans
6.013542,0.125768,10.349949,105.756474,1.249354,Loamy,872.9999999999999,20.7,8227.27,1.5584550131252333,0,10555.354459791324,Mixed,Ugunja,dry,83.0,fair,Beans
6.081875,0.129862,10.891284,98.463051,1.480627,Loamy,18.0,21.6,9020.62,3.7913531772885936,1,22502.638061996902,Commercial,Ugunja,dry,76.0,good,Beans
5.822374,0.095459,10.749352,133.803803,1.531832,Sandy,0.0,21.5,8468.73,1.3513493418210605,1,11103.239448236563,Mixed,Ugunja,dry,75.0,fair,Beans
5.928018,0.142408,9.323363,111.734141,1.697541,Loamy,0.0,21.7,8298.12,1.0548161219022694,1,11387.409850625523,Mixed,Ugunja,dry,76.0,fair,Beans
6.296477,0.122343,10.782621,110.206645,1.718289,Sandy,36.0,21.8,9020.55,1.612143465667381,1,12625.160512387942,Progressive,Ugunja,dry,74.0,good,Beans
6.069895,0.142746,10.27124,110.655985,0.863456,Sandy,0.0,22.3,8177.76,0.7585371652398515,1,7465.548800924438,Mixed,Ugunja,dry,71.0,fair,Beans
6.522729,0.119959,11.156904,98.015125,1.754056,Sandy,0.0,22.6,8237.72,1.700452518373808,1,13490.291469840977,Progressive,Ugunja,dry,66.0,fair,Beans
6.287935,0.14898,11.090141,109.266791,1.435526,Sandy,0.0,22.6,8288.24,1.0758285834608623,1,10576.086184906597,Mixed,Ugunja,dry,66.0,fair,Beans
5.781765,0.13711,8.429433,116.182185,1.562181,Loamy,0.0,23.2,7969.55,1.7630192930279849,1,13190.213705531847,Progressive,Ugunja,dry,69.0,fair,Millet
5.894256,0.095638,8.708896,94.435808,1.720921,Loamy,0.0,23.0,7983.35,1.4279924860272832,1,11915.93829085048,Mixed,Ugunja,dry,68.0,fair,Beans
6.038992,0.101231,9.359572,96.845755,1.169453,Loamy,0.0,23.5,8402.67,1.457063550765009,1,12982.167769837728,Progressive,Ugunja,dry,70.0,fair,Beans
6.311341,0.110552,11.077406,110.166761,1.742897,Loamy,0.0,23.2,8486.99,2.1722956749662057,1,15086.074001880464,Progressive,Ugunja,dry,70.0,fair,Beans
6.142519,0.106416,13.187876,131.743268,1.943899,Loamy,144.0,22.4,8446.91,2.297637996308309,1,16352.494878301386,Progressive,Ugunja,dry,73.0,fair,Beans
5.995621,0.123041,11.016759,96.804515,1.574458,Loamy,207.0,22.4,8112.37,4.514212360905339,1,26714.092722749105,Commercial,Ugunja,dry,76.0,fair,Beans
6.299803,0.16272,9.738854,81.797515,1.438307,Loamy,117.0,22.4,7956.67,2.250247501722973,1,16304.125008085415,Progressive,Ugunja,dry,79.0,fair,Beans
6.035593,0.142668,8.065754,87.832324,1.503794,Sandy,441.00000000000006,22.2,8159.49,1.38073220830749,0,9987.9566283346,Mixed,Ugunja,dry,82.0,fair,Beans
5.546948,0.128933,11.864574,105.407403,1.41457,Sandy,189.0,22.4,8379.1,1.1286647664237488,1,10665.651198520312,Mixed,Ugunja,dry,77.0,fair,Millet
6.243541,0.103496,6.852693,107.325869,1.570828,Clayey,1089.0,21.1,8109.76,1.8782988478385525,0,11728.727976224944,Mixed,Ugunja,dry,84.0,fair,Beans
6.094557,0.114279,8.947762,85.813866,1.645908,Loamy,405.0,21.4,8409.76,3.35330712043186,0,18338.403134021577,Commercial,Ugunja,dry,82.0,fair,Beans
5.824425,0.110891,11.294531,116.335114,1.528318,Sandy,171.0,22.0,8152.67,2.4479965933294188,1,16409.10752946574,Progressive,Ugunja,dry,79.0,fair,Beans
5.769924,0.112906,6.972507,92.826232,1.53481,Sandy,594.0,21.9,8060.91,1.082860515365473,0,7904.697788822535,Subsistence,Ugunja,dry,80.0,fair,Millet
6.115433,0.125589,9.059522,108.980778,1.364536,Clayey,1341.0,20.9,7916.56,1.9844583299927576,0,11918.78455976726,Mixed,Ugunja,dry,85.0,fair,Beans
6.094041,0.1325,14.087256,114.074315,1.675297,Clayey,18.0,22.5,7884.44,1.7602348709913154,1,12318.29871897892,Progressive,Ugunja,dry,74.0,fair,Beans
5.787211,0.140021,6.223397,104.419878,1.713289,Loamy,162.0,22.1,8078.22,2.70617876207064,1,18237.2691801778,Progressive,Ugunja,dry,82.0,fair,Millet
6.118876,0.143968,10.684274,111.929061,1.577993,Loamy,0.0,22.7,8003.52,1.834427588996248,1,13964.56794749036,Progressive,Ugunja,dry,75.0,fair,Beans
5.941729,0.139735,11.776645,85.795181,1.435246,Loamy,18.0,23.5,8114.12,1.7991070706594114,1,13511.692803617298,Progressive,Ugunja,dry,71.0,fair,Beans
6.038994,0.131355,11.393935,108.93251,1.676654,Loamy,0.0,24.0,8005.64,0.8485265471122291,1,8756.138397192692,Mixed,Ugunja,dry,61.0,fair,Beans
6.422268,0.147682,10.503354,84.475198,1.540944,Loamy,0.0,24.2,8004.56,2.367584290243383,1,16652.05424497631,Progressive,Ugunja,dry,52.0,fair,Beans
5.854777,0.150633,11.294744,81.923205,1.281875,Clayey,0.0,23.5,7998.97,0.7610098872404049,1,8406.728939233464,Mixed,Ugunja,dry,54.0,fair,Beans
6.212748,0.112885,11.126616,99.782859,1.635921,Loamy,0.0,23.3,8152.51,1.6431098734726792,1,12049.077549411322,Progressive,Ugunja,dry,60.0,fair,Beans
5.78498,0.111788,13.888719,88.546423,1.584865,Loamy,126.0,23.6,8276.87,1.1777417755174446,1,11809.165325118494,Mixed,Ugunja,dry,64.0,fair,Millet
6.166096,0.131737,10.634678,93.175586,1.430189,Clayey,135.0,23.6,7947.32,1.142160946285144,1,10303.1203998138,Mixed,Ugunja,dry,71.0,fair,Beans
6.180597,0.142314,7.019638,81.927165,1.428054,Loamy,585.0,21.8,8049.38,2.1232519765943088,0,13427.877905954676,Mixed,Ugunja,dry,82.0,fair,Beans
6.260594,0.160268,13.554013,113.950582,1.870365,Clayey,891.0,21.0,8365.89,1.5656861033112144,0,10128.264474194217,Mixed,Ugunja,long_rains,84.0,fair,Beans
6.278198,0.117889,11.000759,119.832006,1.616297,Sandy,1341.0,21.0,8165.53,0.4517716325466814,0,5798.675684245512,Subsistence,Ugunja,long_rains,85.0,fair,Beans
6.020343,0.114003,12.336273,107.941249,1.476128,Loamy,2475.0,19.3,8144.99,1.41498630938749,0,10080.931293928188,Mixed,Ugunja,long_rains,93.0,fair,Beans
6.073153,0.117363,9.413544,88.171376,1.537396,Loamy,513.0,20.5,8027.32,1.281551254120367,0,10816.140958006872,Mixed,Ugunja,long_rains,82.0,fair,Beans
6.185041,0.131285,10.209668,103.396717,1.705262,Sandy,702.0,21.4,8408.6,3.0157978276384734,0,17306.49987500095,Mixed,Ugunja,long_rains,75.0,fair,Beans
6.240741,0.126564,11.941819,111.97251,1.608163,Loamy,737.9999999999999,21.7,8209.78,0.8219727509657448,0,8229.732255432124,Subsistence,Ugunja,long_rains,78.0,fair,Beans
6.047148,0.125427,12.388749,103.095842,1.716011,Loamy,1197.0,21.2,8298.01,4.249504138062131,0,22623.061820901625,Commercial,Ugunja,long_rains,86.0,fair,Beans
6.205147,0.11017,11.679947,127.471923,1.88226,Loamy,54.0,21.9,8410.29,2.448545943260412,1,17498.04503636593,Progressive,Ugunja,long_rains,80.0,fair,Beans
6.107372,0.12849,12.129045,91.675596,1.637628,Loamy,423.0,21.9,7917.12,1.3572014317510106,0,11846.716425410352,Mixed,Ugunja,long_rains,85.0,fair,Beans
5.752369,0.133614,11.638325,99.345739,1.561901,Clayey,1467.0,21.0,8190.0,1.2613572145233016,0,10140.156715026333,Mixed,Ugunja,long_rains,88.0,fair,Millet
6.251846,0.13682,10.168375,117.425795,1.749796,Loamy,144.0,20.9,7916.58,1.1253561519587922,1,9626.823088519492,Mixed,Ugunja,long_rains,79.0,fair,Beans
5.932315,0.119793,11.333936,122.429673,1.214644,Clayey,927.0,21.2,8419.92,1.8516364209761624,0,12319.99682665047,Mixed,Ugunja,long_rains,85.0,fair,Beans
5.757295,0.112516,11.768271,113.069446,1.417395,Loamy,45.0,22.1,8444.43,1.0411385569673473,1,11944.33919882742,Mixed,Ugunja,long_rains,79.0,fair,Millet
6.155453,0.124607,10.677983,92.476261,1.619864,Loamy,387.0,21.5,7341.27,1.4754812481137556,1,10667.34440495408,Mixed,Ugunja,long_rains,85.0,low,Beans
5.62369,0.087858,10.592454,104.185009,1.689145,Sandy,576.0,21.8,8171.08,0.8913378168508287,0,9936.156660273897,Mixed,Ugunja,long_rains,82.0,fair,Millet
6.187627,0.163371,9.12775,89.053664,1.98017,Clayey,36.0,22.5,8067.85,2.271951681170807,1,16391.033666426723,Progressive,Ugunja,long_rains,78.0,fair,Beans
5.579906,0.115428,8.5588,112.023977,1.209997,Clayey,756.0,22.2,8342.09,1.7127948624269114,0,11773.008031887855,Mixed,Ugunja,long_rains,83.0,fair,Millet
6.115086,0.177713,7.24815,83.399733,1.592562,Loamy,351.0,21.3,8219.32,1.22955597397929,1,10818.282437473252,Mixed,Ugunja,long_rains,86.0,fair,Beans
6.009824,0.137832,9.527722,99.214307,1.221967,Sandy,603.0,21.0,8084.35,1.3830477364639455,0,9371.64482962468,Mixed,Ugunja,long_rains,84.0,fair,Beans
5.876555,0.120496,10.209337,92.24293,1.403876,Clayey,1224.0,20.8,8286.36,1.0938468395207328,0,10013.77988696647,Mixed,Ugunja,long_rains,85.0,fair,Beans
5.913636,0.135843,13.12352,93.257036,1.893864,Sandy,540.0,21.2,8209.73,1.8458000132875183,0,10393.866405247722,Mixed,Ugunja,long_rains,83.0,fair,Beans
5.816648,0.106609,9.669094,97.451836,1.646003,Sandy,1071.0,21.2,8237.16,0.8165782843180069,0,10270.906337082542,Mixed,Ugunja,long_rains,84.0,fair,Beans
6.074464,0.132243,12.073498,90.592547,1.94784,Loamy,36.0,22.2,8179.44,2.5068219671163314,1,17627.844611844524,Progressive,Ugunja,long_rains,80.0,fair,Beans
5.955552,0.125557,13.806274,88.983039,1.957155,Loamy,531.0,21.9,7953.73,1.7162022698308717,0,12054.989529929888,Mixed,Ugunja,long_rains,85.0,fair,Beans
6.036363,0.146266,8.094704,92.759967,1.506277,Loamy,351.0,21.3,8342.93,1.2419757703110632,1,11678.063675614898,Mixed,Ugunja,long_rains,85.0,fair,Beans
6.025189,0.146172,12.749358,99.926578,1.464944,Sandy,477.0,21.1,8131.0,2.128889613406693,0,12321.11651409686,Mixed,Ugunja,long_rains,84.0,fair,Beans
6.053749,0.09162,8.467419,112.794473,1.540163,Sandy,900.0,20.8,8269.2,1.919530403404212,0,12512.55584663812,Mixed,Ugunja,long_rains,85.0,fair,Beans
5.891328,0.144478,8.697686,110.012534,1.648015,Sandy,315.0,21.6,8036.23,0.9105312567007212,1,8077.307544685615,Mixed,Ugunja,long_rains,81.0,fair,Beans
5.965342,0.123909,11.493294,100.772856,1.35142,Sandy,450.0,21.4,8003.9,3.0951406979329192,0,15932.110246032804,Mixed,Ugunja,long_rains,85.0,fair,Beans
6.02437,0.130641,10.151456,102.152623,1.90392,Loamy,945.0,20.9,8349.51,0.428181824231614,0,4093.65477965364,Subsistence,Ugunja,long_rains,86.0,fair,Beans
6.096838,0.109368,10.153169,100.622608,1.647421,Loamy,144.0,22.0,8429.49,2.763675184613252,1,17701.95169023169,Progressive,Ugunja,long_rains,80.0,fair,Beans
