date,sub_county,season,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean,soil_type,soil_ph_avg,organic_matter_avg,market_retail_avg,market_signal,target_crop,yield_kg_per_ha
2019-10-20,Alego Usonga,short_rains,20.4,5.1,86,0.414,21.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-21,Alego Usonga,short_rains,20.7,15.2,87,0.403,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-22,Alego Usonga,short_rains,21.0,7.8,85,0.39,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-23,Alego Usonga,short_rains,21.1,9.2,85,0.397,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-24,Alego Usonga,short_rains,21.3,5.4,81,0.398,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-25,Alego Usonga,short_rains,21.5,10.9,79,0.385,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-26,Alego Usonga,short_rains,20.7,18.3,89,0.405,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-27,Alego Usonga,short_rains,20.8,7.5,87,0.412,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-28,Alego Usonga,short_rains,20.6,18.5,87,0.423,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-29,Alego Usonga,short_rains,20.0,13.3,87,0.421,21.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-30,Alego Usonga,short_rains,20.2,7.1,85,0.407,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-10-31,Alego Usonga,short_rains,20.6,5.0,87,0.408,21.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-01,Alego Usonga,short_rains,20.8,6.3,84,0.402,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-02,Alego Usonga,short_rains,21.0,5.6,85,0.39,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-03,Alego Usonga,short_rains,21.0,5.5,82,0.382,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-04,Alego Usonga,short_rains,21.7,3.1,78,0.372,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-05,Alego Usonga,short_rains,21.5,1.2,79,0.347,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-06,Alego Usonga,short_rains,21.3,3.3,82,0.339,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-07,Alego Usonga,short_rains,21.4,4.3,82,0.363,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-08,Alego Usonga,short_rains,21.3,6.8,82,0.362,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-09,Alego Usonga,short_rains,21.3,8.8,83,0.369,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-10,Alego Usonga,short_rains,21.7,3.5,83,0.375,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-11,Alego Usonga,short_rains,21.2,18.1,87,0.394,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-12,Alego Usonga,short_rains,21.5,11.1,88,0.392,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-13,Alego Usonga,short_rains,20.6,8.9,88,0.405,21.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-14,Alego Usonga,short_rains,21.6,5.3,81,0.374,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-15,Alego Usonga,short_rains,22.2,0.1,77,0.341,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-16,Alego Usonga,short_rains,22.4,0.2,73,0.316,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-17,Alego Usonga,short_rains,22.2,2.1,76,0.311,23.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-18,Alego Usonga,short_rains,20.9,8.3,89,0.342,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-19,Alego Usonga,short_rains,21.4,3.1,83,0.366,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-20,Alego Usonga,short_rains,20.6,11.1,88,0.385,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-21,Alego Usonga,short_rains,21.3,0.5,82,0.365,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-22,Alego Usonga,short_rains,21.4,12.4,83,0.37,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-23,Alego Usonga,short_rains,19.2,44.6,94,0.43,20.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-24,Alego Usonga,short_rains,19.7,4.4,87,0.407,20.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-25,Alego Usonga,short_rains,19.5,8.7,85,0.416,20.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-26,Alego Usonga,short_rains,20.4,1.3,74,0.381,21.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-27,Alego Usonga,short_rains,21.5,2.7,73,0.348,22.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-28,Alego Usonga,short_rains,20.9,8.1,88,0.369,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-29,Alego Usonga,short_rains,21.0,3.8,86,0.398,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-11-30,Alego Usonga,short_rains,21.4,1.2,82,0.379,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-01,Alego Usonga,short_rains,21.2,3.3,83,0.384,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-02,Alego Usonga,short_rains,20.6,4.5,89,0.393,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-03,Alego Usonga,short_rains,20.5,7.8,86,0.397,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-04,Alego Usonga,short_rains,19.9,12.5,90,0.41,21.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-05,Alego Usonga,short_rains,20.6,11.1,86,0.401,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-06,Alego Usonga,short_rains,21.4,2.9,82,0.392,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-07,Alego Usonga,short_rains,20.8,10.1,88,0.402,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-08,Alego Usonga,short_rains,20.6,13.2,88,0.42,22.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-09,Alego Usonga,short_rains,20.3,3.3,88,0.407,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-10,Alego Usonga,short_rains,19.6,22.3,91,0.424,20.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-11,Alego Usonga,short_rains,20.1,12.0,89,0.411,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-12,Alego Usonga,short_rains,20.2,6.5,86,0.408,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-13,Alego Usonga,short_rains,20.0,3.2,86,0.406,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-14,Alego Usonga,short_rains,20.0,5.8,89,0.393,21.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-15,Alego Usonga,short_rains,20.3,6.1,85,0.396,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-16,Alego Usonga,short_rains,20.7,11.4,87,0.399,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-17,Alego Usonga,short_rains,21.2,3.8,82,0.396,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-18,Alego Usonga,short_rains,21.6,0.2,78,0.368,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-19,Alego Usonga,short_rains,21.4,0.0,65,0.341,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-20,Alego Usonga,short_rains,20.8,0.0,70,0.321,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-21,Alego Usonga,short_rains,21.5,0.4,80,0.307,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-22,Alego Usonga,short_rains,21.4,1.8,81,0.299,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-23,Alego Usonga,short_rains,20.7,9.6,87,0.346,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-24,Alego Usonga,short_rains,21.3,5.4,84,0.354,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-25,Alego Usonga,short_rains,21.5,7.6,87,0.365,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-26,Alego Usonga,short_rains,20.4,19.7,89,0.412,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-27,Alego Usonga,short_rains,21.1,0.4,83,0.39,21.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-28,Alego Usonga,short_rains,20.8,7.4,77,0.402,21.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-29,Alego Usonga,short_rains,21.1,0.1,75,0.377,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-30,Alego Usonga,short_rains,21.8,0.2,73,0.357,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2019-12-31,Alego Usonga,short_rains,21.4,0.4,78,0.338,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-01,Alego Usonga,dry,22.0,0.0,68,0.316,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-02,Alego Usonga,dry,21.9,0.0,66,0.297,22.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-03,Alego Usonga,dry,22.8,0.0,62,0.276,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-04,Alego Usonga,dry,22.3,0.0,64,0.259,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-05,Alego Usonga,dry,20.8,5.4,84,0.273,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-06,Alego Usonga,dry,20.4,27.6,87,0.37,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-07,Alego Usonga,dry,21.9,0.7,78,0.348,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-08,Alego Usonga,dry,21.5,0.5,83,0.317,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-09,Alego Usonga,dry,21.2,1.1,79,0.312,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-10,Alego Usonga,dry,20.8,4.3,87,0.297,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-11,Alego Usonga,dry,21.1,10.1,86,0.316,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-12,Alego Usonga,dry,20.4,16.5,85,0.392,21.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-13,Alego Usonga,dry,20.4,1.7,81,0.372,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-14,Alego Usonga,dry,21.7,0.1,74,0.344,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-15,Alego Usonga,dry,22.6,0.0,69,0.318,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-16,Alego Usonga,dry,22.2,1.1,75,0.302,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-17,Alego Usonga,dry,22.9,0.0,75,0.288,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-18,Alego Usonga,dry,22.6,3.3,79,0.301,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-19,Alego Usonga,dry,22.0,1.3,81,0.329,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-20,Alego Usonga,dry,22.5,0.0,71,0.303,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-21,Alego Usonga,dry,21.7,0.0,73,0.277,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-22,Alego Usonga,dry,22.2,0.0,69,0.253,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-23,Alego Usonga,dry,22.3,0.0,69,0.233,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-24,Alego Usonga,dry,22.6,0.9,72,0.22,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-25,Alego Usonga,dry,22.6,0.7,72,0.214,23.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-26,Alego Usonga,dry,22.1,9.5,81,0.221,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-27,Alego Usonga,dry,21.2,27.9,87,0.254,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-28,Alego Usonga,dry,20.4,22.9,89,0.401,21.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-29,Alego Usonga,dry,19.9,29.0,88,0.409,20.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-30,Alego Usonga,dry,20.4,5.3,86,0.382,21.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-01-31,Alego Usonga,dry,19.9,16.7,89,0.39,21.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-01,Alego Usonga,dry,19.7,8.5,87,0.393,21.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-02,Alego Usonga,dry,21.1,0.3,77,0.36,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-03,Alego Usonga,dry,20.9,6.2,83,0.359,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-04,Alego Usonga,dry,21.3,8.8,82,0.358,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-05,Alego Usonga,dry,20.8,11.3,87,0.375,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-06,Alego Usonga,dry,20.6,6.2,86,0.386,22.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-07,Alego Usonga,dry,21.6,0.0,78,0.351,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-08,Alego Usonga,dry,22.2,0.0,70,0.315,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-09,Alego Usonga,dry,22.8,0.0,58,0.286,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-10,Alego Usonga,dry,21.7,0.0,64,0.262,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-11,Alego Usonga,dry,22.0,0.0,69,0.248,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-12,Alego Usonga,dry,22.6,0.1,74,0.228,23.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-13,Alego Usonga,dry,22.8,0.6,73,0.218,23.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-14,Alego Usonga,dry,23.1,4.8,71,0.207,24.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-15,Alego Usonga,dry,22.3,0.0,78,0.192,24.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-16,Alego Usonga,dry,22.4,0.1,71,0.175,24.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-17,Alego Usonga,dry,23.6,0.8,74,0.16,25.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-18,Alego Usonga,dry,22.9,0.8,78,0.154,25.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-19,Alego Usonga,dry,22.5,2.1,79,0.17,24.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-20,Alego Usonga,dry,22.7,0.1,76,0.169,24.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-21,Alego Usonga,dry,23.1,1.4,78,0.164,24.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-22,Alego Usonga,dry,23.5,0.0,74,0.173,25.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-23,Alego Usonga,dry,24.5,0.2,66,0.16,25.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-24,Alego Usonga,dry,25.2,0.8,59,0.147,26.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-25,Alego Usonga,dry,21.9,15.7,84,0.278,23.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-26,Alego Usonga,dry,23.3,1.5,75,0.257,24.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-27,Alego Usonga,dry,22.6,24.6,83,0.315,23.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-28,Alego Usonga,dry,21.9,9.1,87,0.324,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-02-29,Alego Usonga,dry,22.5,6.9,81,0.31,23.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-01,Alego Usonga,long_rains,22.3,11.6,83,0.359,23.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-02,Alego Usonga,long_rains,21.7,8.5,85,0.362,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-03,Alego Usonga,long_rains,22.0,9.8,85,0.353,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-04,Alego Usonga,long_rains,21.3,15.5,88,0.36,23.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-05,Alego Usonga,long_rains,22.4,0.2,76,0.372,23.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-06,Alego Usonga,long_rains,22.3,2.0,80,0.334,23.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-07,Alego Usonga,long_rains,23.7,0.3,76,0.299,24.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-08,Alego Usonga,long_rains,22.5,14.9,84,0.301,24.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-09,Alego Usonga,long_rains,21.5,20.7,87,0.398,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-10,Alego Usonga,long_rains,22.3,2.8,82,0.355,23.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-11,Alego Usonga,long_rains,22.7,3.9,81,0.334,24.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-12,Alego Usonga,long_rains,21.9,20.4,84,0.394,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-13,Alego Usonga,long_rains,21.4,16.2,87,0.412,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-14,Alego Usonga,long_rains,21.7,1.3,85,0.376,23.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-15,Alego Usonga,long_rains,22.7,2.5,82,0.351,23.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-16,Alego Usonga,long_rains,21.8,13.8,87,0.407,23.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-17,Alego Usonga,long_rains,22.5,3.8,80,0.392,23.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-18,Alego Usonga,long_rains,21.9,13.6,84,0.404,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-19,Alego Usonga,long_rains,21.4,25.4,85,0.415,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-20,Alego Usonga,long_rains,21.8,3.7,83,0.39,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-21,Alego Usonga,long_rains,22.1,0.2,81,0.377,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-22,Alego Usonga,long_rains,22.1,1.8,81,0.348,23.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-23,Alego Usonga,long_rains,21.9,7.3,83,0.337,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-24,Alego Usonga,long_rains,22.0,9.0,85,0.357,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-25,Alego Usonga,long_rains,21.2,13.0,86,0.408,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-26,Alego Usonga,long_rains,21.4,8.8,82,0.403,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-27,Alego Usonga,long_rains,21.2,7.5,83,0.382,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-28,Alego Usonga,long_rains,20.6,19.0,87,0.412,21.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-29,Alego Usonga,long_rains,21.0,3.8,82,0.391,21.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-30,Alego Usonga,long_rains,22.0,1.3,80,0.373,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-03-31,Alego Usonga,long_rains,21.6,4.3,84,0.357,23.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-01,Alego Usonga,long_rains,22.5,0.7,80,0.343,23.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-02,Alego Usonga,long_rains,22.9,0.0,76,0.312,23.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-03,Alego Usonga,long_rains,23.0,0.1,77,0.29,24.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-04,Alego Usonga,long_rains,22.5,0.5,82,0.273,24.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-05,Alego Usonga,long_rains,22.1,3.3,81,0.272,24.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-06,Alego Usonga,long_rains,22.0,1.4,83,0.264,23.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-07,Alego Usonga,long_rains,22.5,0.6,79,0.279,23.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-08,Alego Usonga,long_rains,23.0,0.0,76,0.272,24.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-09,Alego Usonga,long_rains,23.3,2.4,74,0.248,24.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-10,Alego Usonga,long_rains,22.4,18.5,85,0.35,23.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-11,Alego Usonga,long_rains,22.7,6.9,83,0.354,24.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-12,Alego Usonga,long_rains,22.1,10.6,85,0.354,23.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-13,Alego Usonga,long_rains,21.5,26.6,86,0.369,23.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-14,Alego Usonga,long_rains,21.0,23.9,88,0.415,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-15,Alego Usonga,long_rains,22.3,11.7,81,0.4,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-16,Alego Usonga,long_rains,22.7,11.2,83,0.361,24.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-17,Alego Usonga,long_rains,21.9,22.7,87,0.416,23.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-18,Alego Usonga,long_rains,21.6,13.5,82,0.412,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-19,Alego Usonga,long_rains,20.7,5.6,86,0.403,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-20,Alego Usonga,long_rains,19.6,27.9,93,0.423,21.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-21,Alego Usonga,long_rains,20.5,3.4,85,0.402,21.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-22,Alego Usonga,long_rains,20.8,19.0,84,0.402,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-23,Alego Usonga,long_rains,19.7,16.8,90,0.428,20.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-24,Alego Usonga,long_rains,20.6,7.7,87,0.414,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-25,Alego Usonga,long_rains,21.0,0.6,81,0.381,21.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-26,Alego Usonga,long_rains,21.8,7.3,83,0.355,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-27,Alego Usonga,long_rains,22.2,11.5,83,0.359,23.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-28,Alego Usonga,long_rains,21.2,14.9,87,0.415,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-29,Alego Usonga,long_rains,21.0,14.8,85,0.415,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-04-30,Alego Usonga,long_rains,21.2,4.2,86,0.407,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-01,Alego Usonga,long_rains,20.8,3.0,85,0.392,22.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-02,Alego Usonga,long_rains,20.9,12.9,88,0.41,22.3,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-03,Alego Usonga,long_rains,20.0,34.6,90,0.425,21.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-04,Alego Usonga,long_rains,21.4,3.4,84,0.4,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-05,Alego Usonga,long_rains,21.5,9.2,87,0.402,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-06,Alego Usonga,long_rains,21.8,6.7,84,0.408,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-07,Alego Usonga,long_rains,21.6,11.4,87,0.404,23.0,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-08,Alego Usonga,long_rains,20.7,2.0,90,0.406,21.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-09,Alego Usonga,long_rains,21.2,8.6,87,0.4,22.1,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-10,Alego Usonga,long_rains,21.0,25.8,88,0.425,22.2,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-11,Alego Usonga,long_rains,21.3,10.9,86,0.414,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-12,Alego Usonga,long_rains,21.0,13.4,87,0.42,22.4,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-13,Alego Usonga,long_rains,21.3,2.0,85,0.395,22.8,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-14,Alego Usonga,long_rains,21.8,2.2,82,0.377,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-15,Alego Usonga,long_rains,21.2,12.0,88,0.402,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-16,Alego Usonga,long_rains,21.0,9.6,88,0.412,22.6,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-17,Alego Usonga,long_rains,21.8,1.3,81,0.388,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-18,Alego Usonga,long_rains,20.9,3.0,84,0.385,22.5,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-19,Alego Usonga,long_rains,21.1,3.0,86,0.384,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-20,Alego Usonga,long_rains,21.3,2.3,85,0.382,22.7,loam,6.5,2.1,73.75,fair,Maize,3200.0
2020-05-21,Alego Usonga,long_rains,21.7,12.1,82,0.375,22.9,loam,6.5,2.1,73.75,fair,Maize,3200.0
